phone_id,brand,model,marketing_name,release_year,release_month,operating_system,os_version,5g_supported,screen_size_inches,screen_resolution,refresh_rate_hz,panel_type,processor_brand,processor_model,core_count,ram_gb,storage_gb,card_slot_available,main_camera_mp,num_rear_cameras,front_camera_mp,battery_capacity_mah,charging_speed_w,wireless_charging,weight_grams,thickness_mm,body_material,water_resistance_rating,original_price_usd,region_market,stock_availability,user_rating,review_count,discounted_price_usd
155365,Huawei,Model_843,Pro Max 55365,2024,6,Android,17,Yes,6.2,4K,144,AMOLED,Helio,Gen_3,8,8,1024,No,108,4,8,5500,100,Yes,199,7.2,Glass/Aluminum,IP68,352,MEA,1977,3.8,9906,289.27
197191,Realme,Model_347,Lite 97191,2025,9,Android,16,No,6.8,FHD+,90,IPS LCD,Snapdragon,Gen_3,8,8,512,Yes,108,3,50,5000,33,No,175,8.1,Glass/Plastic,IP67,774,Europe,130,4.5,15487,686.57
220000,Vivo,Model_158,Pro Max 120000,2024,5,Android,16,Yes,6.1,HD+,90,IPS LCD,Tensor,Gen_4,6,12,128,No,50,3,32,5500,25,Yes,189,7.8,Plastic,IP67,1035,Asia,349,4.2,5383,869.5
176857,Vivo,Model_251,Lite 76857,2024,10,Android,16,Yes,6.5,HD+,120,IPS LCD,MediaTek Dimensity,Gen_2,8,8,256,No,64,4,32,4000,33,No,197,8.1,Glass/Aluminum,None,1262,North America,2508,3.6,10768,1102.93
198685,Samsung,Model_391,Pro Max 98685,2023,5,Android,16,Yes,5.8,FHD+,90,AMOLED,Exynos,Gen_3,8,12,512,Yes,48,1,16,5000,67,No,163,8.2,Glass/Plastic,IP67,1341,Global,4339,4.2,3547,1044.88
147933,Apple,Model_870,Lite 47933,2025,8,iOS,15,Yes,6.8,4K,120,IPS LCD,MediaTek Dimensity,Gen_1,8,4,128,Yes,64,3,12,4000,120,No,177,8.3,Eco-Leather,IP67,266,Asia,3070,4.4,5851,209.12
226487,Realme,Model_318,Lite 126487,2025,9,Android,15,Yes,6.3,FHD+,120,Super AMOLED,Tensor,Gen_3,8,12,128,No,48,3,32,6000,67,Yes,238,7.7,Glass/Aluminum,IP68,1536,MEA,4142,4.8,5131,1351.73
108823,Apple,Model_917,Lite 8823,2025,12,iOS,17,Yes,6.1,FHD+,144,AMOLED,MediaTek Dimensity,Gen_1,8,8,512,No,12,4,12,6000,100,No,187,9.2,Glass/Aluminum,IP53,1401,North America,414,5.0,15791,1184.98
146863,Vivo,Model_393,Lite 46863,2025,4,Android,16,No,6.4,HD+,120,Super AMOLED,Tensor,Gen_1,8,12,256,No,12,2,8,5000,100,No,202,9.1,Glass/Plastic,None,906,MEA,4030,4.2,8807,806.22
150285,Samsung,Model_116,Pro Max 50285,2025,3,Android,15,Yes,6.8,HD+,60,OLED,Exynos,Gen_4,8,16,128,No,200,3,32,5000,67,No,171,8.3,Plastic,IP53,1146,Global,2684,4.5,2508,1076.43
186100,Vivo,Model_544,Pro Max 86100,2025,3,Android,17,Yes,5.6,FHD+,120,AMOLED,Helio,Gen_3,8,12,256,Yes,200,4,8,5500,120,Yes,165,7.3,Eco-Leather,IP68,793,Asia,1760,3.8,23980,723.37
246711,Apple,Model_186,Lite 146711,2025,2,iOS,14,Yes,6.3,FHD+,60,Super AMOLED,Apple A-Series,Gen_4,6,8,256,Yes,50,3,12,4500,120,Yes,171,7.1,Plastic,IP67,669,Asia,274,3.7,11441,521.29
137596,Huawei,Model_942,Lite 37596,2024,9,Android,17,Yes,6.9,FHD+,120,Super AMOLED,Helio,Gen_1,8,8,128,No,12,3,8,6000,25,No,188,7.6,Eco-Leather,IP53,636,Global,2106,4.8,2946,599.7
225296,Oppo,Model_786,Lite 125296,2025,1,Android,16,No,6.6,FHD+,120,Super AMOLED,MediaTek Dimensity,Gen_1,8,6,128,No,64,3,16,4000,18,No,203,8.2,Glass/Plastic,IP68,446,MEA,2971,4.7,15770,344.44
134467,Motorola,Model_154,Lite 34467,2025,2,Android,17,Yes,,FHD+,144,AMOLED,Helio,Gen_4,8,8,1024,No,200,2,16,4000,18,Yes,203,8.4,Eco-Leather,IP68,983,Europe,4992,4.0,8565,791.26
221660,Oppo,Model_450,Pro Max 121660,2025,4,Android,14,Yes,6.7,FHD+,144,Super AMOLED,Exynos,Gen_1,8,12,128,No,12,4,8,6000,120,No,197,8.4,Glass/Plastic,IP68,1565,Asia,1979,4.5,11545,1368.25
171001,Xiaomi,Model_946,Ultra 71001,2025,6,Android,15,No,,FHD+,120,AMOLED,Snapdragon,Gen_3,8,8,64,No,50,2,8,4000,67,No,205,8.6,Glass/Plastic,None,1462,Asia,3414,3.7,13472,1189.43
146571,Xiaomi,Model_892,Ultra 46571,2024,2,Android,14,No,5.5,FHD+,90,Super AMOLED,Apple A-Series,Gen_4,8,6,256,Yes,12,3,16,6000,45,Yes,176,8.2,Plastic,IP67,351,MEA,1701,4.3,13801,328.53
185858,Vivo,Model_647,Lite 85858,2025,11,Android,15,Yes,5.9,HD+,60,AMOLED,Helio,Gen_3,8,12,256,No,12,2,12,6000,33,No,201,7.2,Glass/Aluminum,IP67,446,MEA,4640,4.2,3035,338.63
189449,Motorola,Model_793,Lite 89449,2024,2,Android,16,Yes,6.1,FHD+,120,IPS LCD,Snapdragon,Gen_4,6,12,256,No,200,3,12,6000,25,No,236,7.7,Glass/Aluminum,None,899,North America,1584,4.3,11357,737.8
207150,Huawei,Model_117,Pro Max 107150,2023,9,Android,17,Yes,6.7,FHD+,60,OLED,Tensor,Gen_4,8,8,128,Yes,12,2,12,4500,45,No,239,7.7,Glass/Plastic,IP67,477,Europe,1206,4.9,12056,423.98
204694,Motorola,Model_637,Lite 104694,2024,4,Android,15,Yes,6.0,FHD+,60,AMOLED,MediaTek Dimensity,Gen_3,8,12,128,No,108,2,12,5500,25,No,212,8.4,Glass/Aluminum,IP68,409,Asia,778,3.8,21760,357.11
228326,Google,Model_705,Lite 128326,2025,11,Android,16,Yes,6.7,FHD+,120,IPS LCD,Apple A-Series,Gen_4,8,12,64,No,12,3,12,4000,67,No,223,8.9,Glass/Plastic,None,355,Asia,4905,3.7,9394,
162150,Realme,Model_486,Pro Max 62150,2025,6,Android,14,Yes,6.8,FHD+,120,OLED,Apple A-Series,Gen_1,4,16,128,Yes,12,3,50,6000,45,No,186,9.3,Glass/Aluminum,IP68,544,Asia,3560,4.2,1520,449.53
196033,Oppo,Model_393,Ultra 96033,2025,11,Android,15,No,5.5,QHD+,120,AMOLED,MediaTek Dimensity,Gen_2,8,4,128,No,48,3,50,4500,18,Yes,219,7.7,Glass/Aluminum,None,369,Europe,2004,4.8,11249,339.98
182467,Huawei,Model_280,Ultra 82467,2024,9,Android,15,Yes,6.0,FHD+,120,OLED,Snapdragon,Gen_1,8,16,64,No,12,2,12,4500,18,No,190,8.4,Glass/Aluminum,IP53,934,MEA,142,3.7,4640,837.3
113911,Huawei,Model_968,Lite 13911,2023,4,Android,15,Yes,,QHD+,90,Super AMOLED,Apple A-Series,Gen_3,8,12,512,No,200,2,8,5000,33,Yes,196,7.3,Eco-Leather,None,1424,Europe,3210,4.3,9637,1147.06
182564,Realme,Model_105,Lite 82564,2023,6,Android,15,Yes,6.5,HD+,60,IPS LCD,Snapdragon,Gen_3,8,6,128,Yes,50,2,50,5000,100,Yes,174,9.1,Eco-Leather,None,1018,Europe,1056,4.4,10552,835.2
108672,Apple,Model_234,Lite 8672,2025,7,iOS,15,Yes,6.8,FHD+,120,IPS LCD,Exynos,Gen_1,8,24,1024,Yes,12,1,16,5500,18,No,164,9.2,Eco-Leather,,978,Europe,2341,3.6,2988,798.08
138846,Google,Model_784,Lite 38846,2024,12,Android,15,Yes,6.7,FHD+,120,IPS LCD,MediaTek Dimensity,Gen_4,8,4,128,No,48,2,32,4500,100,No,174,8.4,Eco-Leather,None,1054,Asia,2303,4.3,10296,828.96
182042,Huawei,Model_845,Lite 82042,2025,11,Android,17,No,6.6,FHD+,120,AMOLED,,Gen_4,8,16,128,No,12,4,12,4000,67,No,204,7.2,Titanium,IP53,1457,MEA,2318,4.2,16568,1322.92
168223,Oppo,Model_328,Lite 68223,2024,2,Android,14,Yes,5.8,4K,144,OLED,Tensor,Gen_2,8,24,64,No,12,3,12,4000,33,No,238,8.0,Glass/Aluminum,IP67,701,North America,3466,5.0,13604,593.36
147085,Xiaomi,Model_526,Pro Max 47085,2025,3,Android,17,Yes,6.8,FHD+,120,Super AMOLED,Helio,Gen_1,8,12,64,Yes,108,1,12,4000,18,No,192,7.8,Glass/Aluminum,,1515,Europe,3245,4.3,2328,1160.29
167937,Xiaomi,Model_105,Lite 67937,2023,7,Android,15,Yes,6.6,4K,90,OLED,Apple A-Series,Gen_3,8,6,128,Yes,200,1,50,4500,18,Yes,160,7.7,Titanium,IP68,1069,Global,3069,4.2,23989,978.36
236151,Oppo,Model_818,Lite 136151,2025,6,Android,16,Yes,6.0,HD+,120,IPS LCD,MediaTek Dimensity,Gen_3,6,12,128,Yes,50,2,8,5500,45,No,170,8.1,Plastic,IP67,664,Europe,4615,3.8,15078,548.95
200767,OnePlus,Model_722,Lite 100767,2025,11,Android,16,Yes,5.8,FHD+,60,IPS LCD,,Gen_4,8,8,128,No,12,2,50,5000,18,No,181,9.3,Glass/Aluminum,IP67,160,Global,2451,3.8,3193,142.87
248933,OnePlus,Model_173,Lite 148933,2024,9,Android,17,Yes,6.7,FHD+,120,IPS LCD,Apple A-Series,Gen_2,8,12,256,No,50,4,16,6000,33,Yes,210,8.9,Glass/Plastic,IP68,638,Europe,2305,4.9,14817,552.18
207024,Apple,Model_729,Lite 107024,2025,5,iOS,15,No,6.5,FHD+,120,Super AMOLED,Apple A-Series,Gen_3,6,12,128,No,108,3,32,6000,120,No,212,8.7,Glass/Plastic,None,458,MEA,4615,4.3,4225,360.06
149634,Realme,Model_142,Lite 49634,2025,3,Android,15,Yes,6.0,QHD+,120,AMOLED,Exynos,Gen_4,8,6,128,Yes,108,3,8,5500,33,No,208,8.9,Eco-Leather,IP67,171,North America,2907,4.5,4964,131.07
147980,Huawei,Model_347,Pro Max 47980,2025,1,Android,14,Yes,6.2,HD+,120,OLED,Helio,Gen_2,6,8,128,Yes,64,1,50,4500,120,Yes,214,7.5,Plastic,IP68,274,North America,2938,3.8,16709,229.0
229666,Realme,Model_458,Lite 129666,2026,7,Android,17,Yes,6.5,FHD+,120,IPS LCD,Exynos,Gen_2,6,16,256,Yes,50,3,8,4000,45,No,233,9.5,Glass/Aluminum,None,331,Global,3039,4.1,14602,252.45
135810,Oppo,Model_459,Pro Max 35810,2026,3,Android,16,Yes,,FHD+,144,AMOLED,Tensor,Gen_3,8,12,128,No,48,1,50,6000,100,No,175,7.8,Plastic,None,951,MEA,1139,4.6,853,814.82
132659,Oppo,Model_842,Lite 32659,2023,2,Android,14,Yes,6.4,FHD+,120,AMOLED,MediaTek Dimensity,Gen_4,8,8,128,Yes,48,4,50,6000,18,No,229,8.1,Eco-Leather,IP67,1394,North America,2729,4.9,19346,1156.66
245440,Motorola,Model_732,Pro Max 145440,2024,3,Android,14,Yes,6.8,FHD+,120,OLED,MediaTek Dimensity,Gen_1,8,12,256,Yes,12,3,32,6000,45,Yes,176,9.2,Glass/Aluminum,IP68,759,Asia,3175,4.9,24733,689.51
103349,Xiaomi,Model_934,Lite 3349,2023,1,Android,14,Yes,5.5,FHD+,120,AMOLED,Tensor,Gen_1,8,8,64,Yes,50,4,12,6000,25,No,239,8.4,Glass/Aluminum,IP53,725,North America,2875,4.8,19327,589.8
248305,Samsung,Model_598,Pro Max 148305,2024,8,Android,17,Yes,6.7,HD+,60,IPS LCD,Tensor,Gen_1,4,24,128,No,50,3,16,5000,25,No,227,9.5,Glass/Plastic,None,1594,North America,1655,4.2,24451,1345.18
184656,Oppo,Model_300,Lite 84656,2023,6,Android,15,Yes,5.9,FHD+,120,IPS LCD,Apple A-Series,Gen_2,8,12,1024,Yes,200,2,8,5000,18,No,198,8.9,Titanium,None,171,Global,1396,4.9,15712,156.15
224702,Oppo,Model_819,Lite 124702,2024,5,Android,14,Yes,6.4,FHD+,144,IPS LCD,Tensor,Gen_1,8,8,128,No,64,4,8,5000,33,No,167,9.1,Titanium,IP53,1044,Global,253,4.8,7108,847.97
211170,OnePlus,Model_321,Pro Max 111170,2025,9,Android,16,No,5.7,HD+,90,AMOLED,MediaTek Dimensity,Gen_1,8,6,512,No,108,4,12,6000,18,No,221,7.5,Plastic,IP67,393,Asia,3435,4.1,2244,342.41
105546,Xiaomi,Model_785,Lite 5546,2025,10,Android,15,Yes,6.0,FHD+,120,Super AMOLED,,Gen_3,8,6,512,Yes,108,2,12,6000,100,Yes,203,9.4,Titanium,IP53,168,Asia,1308,3.7,7419,131.43
237813,Google,Model_543,Lite 137813,2025,9,Android,15,Yes,6.8,FHD+,120,Super AMOLED,Tensor,Gen_2,8,4,64,Yes,200,1,16,5000,18,Yes,200,7.1,Glass/Aluminum,IP68,1161,Asia,4142,3.7,823,888.83
166568,Apple,Model_614,Lite 66568,2024,4,iOS,17,Yes,6.2,FHD+,120,Super AMOLED,Tensor,Gen_3,6,8,64,Yes,12,1,16,5000,33,Yes,162,8.7,Titanium,IP53,319,Global,384,4.1,6561,271.88
211271,Vivo,Model_874,Lite 111271,2024,11,Android,15,Yes,,QHD+,120,OLED,MediaTek Dimensity,Gen_4,8,8,128,Yes,50,3,8,4000,25,No,174,9.0,Glass/Plastic,IP68,1530,Europe,1777,4.4,15651,1182.99
190115,Vivo,Model_742,Pro Max 90115,2026,3,Android,16,Yes,6.9,QHD+,60,OLED,Tensor,Gen_4,6,12,128,No,200,3,8,6000,25,Yes,231,8.4,Glass/Aluminum,None,300,North America,2128,4.4,407,228.8
239661,Oppo,Model_548,Lite 139661,2023,1,Android,16,No,6.6,QHD+,120,OLED,Exynos,Gen_3,6,12,256,Yes,64,2,12,5000,100,Yes,206,8.8,Titanium,IP67,414,Global,2000,4.1,18933,317.68
179958,Xiaomi,Model_819,Lite 79958,2025,12,Android,17,Yes,6.0,FHD+,90,Super AMOLED,Tensor,Gen_4,8,12,64,Yes,50,2,32,6000,25,Yes,201,7.1,Titanium,IP67,1335,Asia,690,3.6,20179,1103.87
128464,Realme,Model_156,Lite 28464,2023,6,Android,15,Yes,6.2,FHD+,120,Super AMOLED,Helio,Gen_1,8,12,128,No,48,1,16,4500,18,Yes,227,7.3,Glass/Aluminum,IP67,465,MEA,3283,4.4,12345,393.17
108239,Samsung,Model_512,Ultra 8239,2024,3,Android,16,Yes,5.6,FHD+,90,Super AMOLED,Helio,Gen_2,8,16,256,No,64,4,50,4500,18,No,179,9.3,Plastic,IP67,694,Europe,3629,3.5,64,636.06
170682,Vivo,Model_950,Lite 70682,2025,10,Android,16,Yes,6.0,HD+,120,AMOLED,Snapdragon,Gen_4,8,4,64,Yes,50,2,50,5500,120,Yes,173,9.3,Plastic,None,713,Asia,3191,3.6,19713,588.67
184706,Motorola,Model_827,Lite 84706,2025,12,Android,15,Yes,6.1,FHD+,90,AMOLED,Tensor,Gen_3,8,8,128,No,12,3,12,6000,25,No,230,7.9,Glass/Plastic,IP67,745,North America,3112,,13501,698.66
249600,OnePlus,Model_381,Pro Max 149600,2025,2,Android,16,Yes,6.4,FHD+,120,OLED,,Gen_2,6,8,64,Yes,48,2,32,6000,33,Yes,203,7.6,Plastic,IP67,1420,North America,1893,4.1,18065,1272.36
174827,Motorola,Model_584,Lite 74827,2025,2,Android,14,Yes,,FHD+,60,OLED,Helio,Gen_2,8,12,256,No,48,1,12,4000,67,No,234,9.0,Glass/Aluminum,IP68,200,North America,1620,3.7,22298,170.38
142896,OnePlus,Model_893,Ultra 42896,2024,1,Android,15,No,6.8,HD+,120,AMOLED,Snapdragon,Gen_1,8,8,128,No,12,1,8,4000,120,No,160,7.3,Glass/Aluminum,None,936,Europe,4366,4.9,19584,823.83
235912,Apple,Model_648,Ultra 135912,2023,2,iOS,17,No,6.9,FHD+,120,Super AMOLED,Snapdragon,Gen_3,8,8,64,No,48,2,32,6000,25,Yes,228,8.4,Eco-Leather,IP53,1514,Asia,1587,4.5,6095,1199.34
218432,OnePlus,Model_375,Lite 118432,2025,3,Android,15,Yes,6.2,4K,90,OLED,MediaTek Dimensity,Gen_1,8,4,256,Yes,48,1,32,6000,33,Yes,235,8.1,Titanium,IP67,993,North America,2954,4.8,17812,749.18
198705,Xiaomi,Model_327,Pro Max 98705,2025,12,Android,16,Yes,5.8,FHD+,120,Super AMOLED,Apple A-Series,Gen_1,8,6,128,No,48,3,32,6000,120,No,178,8.6,Glass/Aluminum,None,1214,Global,4480,4.5,5900,1055.33
167476,Vivo,Model_173,Lite 67476,2025,3,Android,14,Yes,6.6,FHD+,120,IPS LCD,Exynos,Gen_2,6,8,512,No,50,3,8,6000,100,No,189,8.1,Glass/Aluminum,IP68,1388,MEA,1465,4.5,2585,1056.69
245377,Google,Model_539,Lite 145377,2023,2,Android,17,Yes,6.5,FHD+,60,IPS LCD,Helio,Gen_2,8,4,256,No,48,2,16,5500,45,No,212,8.7,Glass/Aluminum,None,1439,Asia,3991,4.5,17865,1273.63
238867,Vivo,Model_180,Lite 138867,2024,3,Android,17,Yes,6.7,HD+,120,IPS LCD,Tensor,Gen_3,8,4,512,No,200,3,32,4500,18,No,173,8.7,Glass/Aluminum,IP53,303,Global,418,4.7,12552,242.53
105983,Xiaomi,Model_673,Lite 5983,2023,12,Android,17,Yes,6.2,FHD+,144,OLED,MediaTek Dimensity,Gen_2,8,8,256,No,108,4,16,5500,120,No,206,8.6,Eco-Leather,IP68,997,North America,329,4.4,2761,793.07
102228,Huawei,Model_718,Lite 2228,2025,8,Android,14,Yes,,QHD+,60,AMOLED,MediaTek Dimensity,Gen_3,8,8,512,No,108,4,16,4500,120,No,202,7.7,Glass/Plastic,IP53,1028,Global,2539,3.7,7651,887.39
178977,Huawei,Model_140,Lite 78977,2025,4,Android,17,Yes,5.9,FHD+,120,OLED,Snapdragon,Gen_1,8,24,512,Yes,64,3,12,4000,100,No,180,7.5,Plastic,None,1435,North America,2487,4.8,4830,1225.47
183653,OnePlus,Model_927,Lite 83653,2024,6,Android,17,Yes,5.6,FHD+,60,AMOLED,Exynos,Gen_1,8,16,256,No,50,4,16,5000,67,No,204,7.3,Glass/Plastic,IP68,576,MEA,562,4.8,4945,440.3
157837,Vivo,Model_459,Lite 57837,2025,5,Android,14,Yes,5.9,FHD+,120,OLED,Helio,Gen_1,8,12,128,Yes,64,4,8,6000,33,No,166,7.9,Eco-Leather,None,752,Global,655,4.7,5338,
100742,Motorola,Model_582,Ultra 742,2025,8,Android,15,Yes,5.7,FHD+,120,IPS LCD,Exynos,Gen_1,6,16,256,No,64,1,8,5500,120,Yes,192,8.9,Glass/Aluminum,IP68,754,Europe,2851,,18903,575.19
234270,Realme,Model_928,Pro Max 134270,2026,10,Android,15,Yes,5.9,QHD+,120,OLED,MediaTek Dimensity,Gen_2,8,8,512,No,50,1,32,5500,25,No,192,9.3,Glass/Plastic,IP67,473,Asia,3317,4.5,13075,415.02
110376,Oppo,Model_681,Lite 10376,2024,2,Android,15,Yes,6.2,FHD+,120,OLED,Snapdragon,Gen_2,8,8,256,No,12,1,50,5500,18,No,184,7.4,Eco-Leather,IP53,616,Europe,3668,4.3,21230,532.1
124345,Oppo,Model_856,Pro Max 24345,2025,11,Android,14,Yes,6.5,QHD+,120,IPS LCD,Apple A-Series,Gen_2,8,12,128,Yes,48,1,32,5500,100,No,193,7.6,Plastic,IP67,1179,Asia,2254,3.8,5047,1070.1
244582,Realme,Model_468,Lite 144582,2024,8,Android,14,No,6.8,FHD+,90,IPS LCD,Tensor,Gen_1,8,16,128,No,108,1,12,4000,120,No,188,8.3,Glass/Plastic,IP53,1138,Europe,1191,3.6,3589,984.2
158742,Realme,Model_445,Lite 58742,2025,3,Android,17,Yes,5.9,HD+,120,OLED,MediaTek Dimensity,Gen_3,8,8,256,Yes,12,3,50,4500,120,No,176,7.4,Eco-Leather,IP67,1333,Global,1804,4.8,4300,1076.11
142682,Xiaomi,Model_197,Lite 42682,2023,6,Android,17,No,6.5,FHD+,120,OLED,Snapdragon,Gen_3,8,6,256,No,200,1,8,5500,100,Yes,187,8.0,Glass/Aluminum,IP68,1078,Global,220,5.0,24161,
225089,Oppo,Model_827,Lite 125089,2025,2,Android,15,Yes,6.8,FHD+,90,AMOLED,Exynos,Gen_1,4,6,128,Yes,12,1,50,6000,67,Yes,168,9.0,Glass/Aluminum,IP68,1318,Asia,3110,4.6,15786,1059.27
245250,Motorola,Model_836,Pro Max 145250,2026,1,Android,14,No,5.9,FHD+,120,OLED,Apple A-Series,Gen_2,8,8,128,Yes,50,2,32,5500,45,No,169,7.9,Titanium,IP67,935,Global,818,4.8,23380,722.27
157290,Apple,Model_737,Pro Max 57290,2025,7,iOS,17,Yes,6.4,FHD+,90,IPS LCD,,Gen_3,8,8,128,Yes,12,2,12,5000,25,Yes,200,7.6,Glass/Aluminum,IP68,1512,North America,3230,3.6,6557,1277.82
205370,Oppo,Model_508,Pro Max 105370,2024,3,Android,16,Yes,5.7,FHD+,120,IPS LCD,MediaTek Dimensity,Gen_1,8,8,128,Yes,108,2,50,4000,45,No,216,8.2,Plastic,IP53,860,MEA,1202,3.8,5772,691.46
112383,Oppo,Model_790,Ultra 12383,2026,7,Android,17,Yes,6.0,FHD+,90,Super AMOLED,Snapdragon,Gen_4,8,24,128,No,12,2,16,4500,25,Yes,169,9.0,Plastic,IP67,1125,Europe,4760,3.6,8153,878.09
164789,Realme,Model_620,Lite 64789,2024,7,Android,16,No,5.5,QHD+,60,Super AMOLED,MediaTek Dimensity,Gen_2,8,6,256,Yes,64,1,50,4500,67,Yes,235,9.4,Glass/Plastic,IP67,256,Global,2106,,18111,222.46
116820,Xiaomi,Model_796,Pro Max 16820,2024,12,Android,15,Yes,5.7,FHD+,90,IPS LCD,Exynos,Gen_4,8,12,128,Yes,50,1,16,4500,25,No,222,7.2,Plastic,IP67,1051,MEA,807,4.4,5950,822.23
207680,Oppo,Model_856,Pro Max 107680,2025,9,Android,17,Yes,5.8,FHD+,120,AMOLED,Exynos,Gen_4,8,6,128,No,108,4,50,5000,18,No,204,7.6,Plastic,IP68,249,North America,1473,3.7,14105,191.15
116085,OnePlus,Model_441,Pro Max 16085,2025,12,Android,16,Yes,6.5,FHD+,120,OLED,,Gen_4,8,8,256,Yes,48,3,50,4500,100,No,226,7.1,Eco-Leather,IP67,413,North America,4834,3.5,16627,334.74
106890,Apple,Model_638,Pro Max 6890,2023,6,iOS,16,Yes,6.8,QHD+,120,IPS LCD,Exynos,Gen_3,8,12,128,Yes,50,3,16,4500,120,No,193,8.6,Plastic,IP53,1066,North America,2791,4.3,8346,802.37
120797,Google,Model_179,Ultra 20797,2023,5,Android,15,Yes,5.8,FHD+,120,OLED,MediaTek Dimensity,Gen_1,8,8,128,Yes,200,2,32,4000,18,No,172,7.9,Eco-Leather,IP67,338,Global,773,3.7,14448,305.75
224642,Xiaomi,Model_201,Ultra 124642,2025,11,Android,15,No,6.7,FHD+,90,IPS LCD,Apple A-Series,Gen_2,8,8,256,Yes,200,2,8,5000,45,No,206,7.3,Titanium,IP67,1587,MEA,2840,4.1,9642,1381.11
106497,Oppo,Model_573,Lite 6497,2023,7,Android,16,Yes,6.3,FHD+,60,IPS LCD,Snapdragon,Gen_4,8,8,128,No,50,3,16,4000,33,Yes,171,7.1,Glass/Plastic,None,258,North America,3221,,11746,238.55
114815,Motorola,Model_921,Pro Max 14815,2025,11,Android,15,No,6.2,4K,120,AMOLED,Exynos,Gen_2,8,4,128,No,50,4,32,6000,100,Yes,193,8.9,Glass/Aluminum,IP67,755,MEA,4221,3.7,23674,655.82
192952,Apple,Model_965,Lite 92952,2024,11,iOS,15,Yes,5.8,QHD+,120,OLED,Tensor,Gen_1,8,8,64,No,12,1,16,4500,18,No,170,8.6,Eco-Leather,IP53,1097,Global,3323,4.5,11874,851.28
158096,Google,Model_905,Lite 58096,2023,2,Android,16,Yes,,HD+,90,IPS LCD,Snapdragon,Gen_2,8,8,128,Yes,50,1,12,5000,33,No,197,7.3,Glass/Plastic,,1586,Global,3214,4.1,21454,1206.68
239668,Huawei,Model_846,Lite 139668,2024,2,Android,15,No,,HD+,60,AMOLED,Apple A-Series,Gen_4,6,6,128,Yes,12,4,16,5000,120,No,165,9.3,Eco-Leather,IP67,1395,Asia,3105,4.1,20608,1077.6
166840,Samsung,Model_411,Pro Max 66840,2025,4,Android,15,Yes,5.8,QHD+,120,IPS LCD,Helio,Gen_1,8,6,512,Yes,200,4,32,4000,45,No,225,7.5,Titanium,None,185,Global,1066,3.8,10203,150.98
167885,Realme,Model_606,Pro Max 67885,2026,3,Android,14,No,6.7,FHD+,90,AMOLED,Apple A-Series,Gen_1,8,8,256,No,108,4,12,6000,120,No,219,8.6,Titanium,IP53,1065,Asia,3212,4.5,7213,893.66
132725,Realme,Model_478,Pro Max 32725,2023,1,Android,17,Yes,5.7,4K,90,IPS LCD,Tensor,Gen_1,8,8,512,No,108,3,16,4500,67,Yes,202,7.2,Eco-Leather,IP68,876,North America,3324,4.6,16773,739.81
212528,Oppo,Model_385,Lite 112528,2025,4,Android,17,Yes,5.9,FHD+,90,AMOLED,Helio,Gen_1,8,8,512,Yes,12,4,12,5000,120,No,229,8.1,Glass/Plastic,IP67,577,MEA,3847,4.3,13968,
145368,Xiaomi,Model_335,Lite 45368,2025,7,Android,16,No,,HD+,120,IPS LCD,Snapdragon,Gen_2,8,24,64,No,108,3,8,4500,120,No,191,9.5,Titanium,None,319,Asia,2873,4.9,19300,288.0
214942,Vivo,Model_915,Lite 114942,2025,6,Android,17,No,6.7,QHD+,90,OLED,,Gen_4,4,4,64,No,48,3,32,4500,67,No,166,8.0,Glass/Plastic,IP68,1191,North America,4717,4.4,6370,1023.6
101926,Motorola,Model_320,Lite 1926,2025,1,Android,14,Yes,6.7,FHD+,120,Super AMOLED,Snapdragon,Gen_1,6,8,256,Yes,64,1,32,5500,45,No,206,8.3,Glass/Plastic,None,512,Global,3738,3.9,18616,389.71
128467,Oppo,Model_176,Lite 28467,2025,4,Android,14,No,6.8,QHD+,120,AMOLED,Helio,Gen_3,8,8,64,No,64,3,32,4500,33,No,182,7.0,Glass/Plastic,IP53,1199,Asia,2229,4.2,24501,1058.76
115687,Motorola,Model_175,Ultra 15687,2026,11,Android,15,Yes,6.6,QHD+,120,IPS LCD,Apple A-Series,Gen_2,8,24,256,Yes,108,4,12,4000,45,No,176,7.2,Titanium,IP53,153,North America,3162,3.6,10957,141.8
135958,Realme,Model_791,Lite 35958,2023,5,Android,15,No,6.3,FHD+,120,Super AMOLED,Exynos,Gen_1,8,16,128,Yes,12,4,50,6000,18,No,220,8.9,Glass/Plastic,IP67,558,Europe,1194,3.8,18221,511.06
225487,Google,Model_409,Lite 125487,2025,1,Android,17,Yes,6.6,HD+,120,AMOLED,Helio,Gen_4,8,12,256,Yes,64,1,32,6000,25,No,199,8.7,Eco-Leather,None,222,North America,2120,3.5,16160,208.09
171526,Google,Model_341,Ultra 71526,2023,8,Android,14,Yes,6.3,FHD+,60,Super AMOLED,Exynos,Gen_4,8,8,128,Yes,64,2,8,6000,120,No,237,7.4,Plastic,None,1244,Global,4949,4.8,22918,1006.13
182873,Huawei,Model_703,Ultra 82873,2025,5,Android,17,No,5.7,FHD+,120,OLED,Exynos,Gen_1,8,12,128,Yes,200,4,12,5000,18,No,226,8.4,Plastic,IP68,217,North America,2626,4.2,1496,177.21
120541,Apple,Model_977,Lite 20541,2025,12,iOS,16,No,6.7,HD+,120,OLED,Helio,Gen_1,8,8,128,No,48,2,50,5500,100,Yes,223,7.3,Glass/Aluminum,IP53,865,North America,4947,3.6,21314,686.67
